Tue, Apr 19, 2022
3:05:10 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
250.2500000	3073.0000000	0.0001635	0.0001695	0.0001697	0.0001492	-0.0001638	-0.0001743	-0.0001664	-0.0001515	0.2035784	0.2516641	0.1239165	0.0481524	-0.2036293	-0.2664773	-0.1307922	-0.0422639
251.7500000	122.6200027	0.0001762	0.0001833	0.0001834	0.0001615	-0.0001779	-0.0001874	-0.0001800	-0.0001634	0.2018244	0.2481049	0.0358939	-0.0319017	-0.2043685	-0.2576219	-0.0412205	0.0359131
253.2500000	-2871.0000000	0.0001677	0.0001755	0.0001756	0.0001547	-0.0001711	-0.0001787	-0.0001726	-0.0001563	0.1995536	0.2454212	-0.0430705	-0.1048484	-0.2045443	-0.2498003	0.0379071	0.1055151
255.0500000	3072.0000000	0.0001733	0.0001787	0.0001811	0.0001588	-0.0001747	-0.0001851	-0.0001768	-0.0001613	0.2009130	0.2474365	0.1073801	0.0319824	-0.2023723	-0.2601791	-0.1091824	-0.0257361
256.5000000	122.6600037	0.0001884	0.0001950	0.0001979	0.0001737	-0.0001921	-0.0002011	-0.0001933	-0.0001758	0.1983015	0.2450256	0.0370268	-0.0336686	-0.2024676	-0.2514804	-0.0385215	0.0344426
258.0000000	-2870.0000000	0.0001824	0.0001901	0.0001929	0.0001694	-0.0001885	-0.0001950	-0.0001888	-0.0001712	0.1954779	0.2433924	-0.0219907	-0.0899133	-0.2020186	-0.2440482	0.0191853	0.0835276
259.7500000	3072.0000000	0.0001920	0.0001966	0.0002028	0.0001770	-0.0001955	-0.0002060	-0.0001969	-0.0001799	0.1952130	0.2404475	0.0883993	0.0124749	-0.1989440	-0.2500429	-0.0836883	-0.0071863
261.2000000	122.7099991	0.0002097	0.0002160	0.0002234	0.0001952	-0.0002173	-0.0002259	-0.0002175	-0.0001979	0.1918075	0.2387502	0.0387131	-0.0356360	-0.1979195	-0.2415440	-0.0348171	0.0322250
262.8000000	-2870.0000000	0.0002070	0.0002147	0.0002222	0.0001940	-0.0002175	-0.0002230	-0.0002161	-0.0001960	0.1881402	0.2370740	0.0010786	-0.0731748	-0.1964269	-0.2344205	0.0006226	0.0604470
264.6000000	3072.0000000	0.0002214	0.0002251	0.0002373	0.0002054	-0.0002281	-0.0002390	-0.0002286	-0.0002087	0.1856985	0.2297537	0.0693194	-0.0067186	-0.1925857	-0.2358494	-0.0581480	0.0095615
