Wed, Apr 20, 2022
1:26:05 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
181.9250000	-2873.0000000	0.0002736	0.0002817	0.0002730	0.0002445	-0.0002723	-0.0002798	-0.0002707	-0.0002436	0.2102662	0.2515551	-0.1622086	-0.2162105	-0.2119917	-0.2578062	0.1586274	0.2230288
183.6350000	3073.0000000	0.0002683	0.0002759	0.0002679	0.0002395	-0.0002667	-0.0002748	-0.0002652	-0.0002391	0.2093651	0.2623752	0.2390772	0.1430963	-0.2092775	-0.2701863	-0.2450349	-0.1397036
184.9150000	122.6800003	0.0003047	0.0003137	0.0003045	0.0002721	-0.0003030	-0.0003120	-0.0003016	-0.0002712	0.2106969	0.2574510	0.0419716	-0.0325082	-0.2115079	-0.2642863	-0.0463684	0.0372302
186.2250000	-2872.0000000	0.0002611	0.0002688	0.0002606	0.0002333	-0.0002598	-0.0002672	-0.0002585	-0.0002325	0.2102846	0.2517672	-0.1547192	-0.2094090	-0.2120533	-0.2584299	0.1510478	0.2167201
187.9450000	3073.0000000	0.0002562	0.0002634	0.0002559	0.0002287	-0.0002546	-0.0002625	-0.0002533	-0.0002283	0.2095331	0.2623824	0.2317239	0.1364295	-0.2093214	-0.2706943	-0.2381656	-0.1328989
189.2350000	122.6699982	0.0002889	0.0002975	0.0002888	0.0002580	-0.0002872	-0.0002959	-0.0002860	-0.0002572	0.2106969	0.2574762	0.0418646	-0.0326487	-0.2114595	-0.2647517	-0.0465355	0.0376467
190.6300000	-2872.0000000	0.0002490	0.0002564	0.0002487	0.0002225	-0.0002478	-0.0002550	-0.0002467	-0.0002219	0.2102603	0.2519106	-0.1474236	-0.2027561	-0.2120628	-0.2589742	0.1436902	0.2105768
192.2100000	3073.0000000	0.0002448	0.0002518	0.0002447	0.0002185	-0.0002433	-0.0002510	-0.0002422	-0.0002183	0.2096611	0.2623426	0.2247091	0.1301365	-0.2093245	-0.2711681	-0.2316544	-0.1265229
193.5250000	122.7699966	0.0002742	0.0002824	0.0002743	0.0002449	-0.0002726	-0.0002811	-0.0002717	-0.0002443	0.2106627	0.2574474	0.0417472	-0.0327481	-0.2113776	-0.2651586	-0.0466833	0.0379941
194.9450000	-2872.0000000	0.0002380	0.0002451	0.0002379	0.0002127	-0.0002369	-0.0002440	-0.0002361	-0.0002123	0.2101840	0.2519666	-0.1406277	-0.1965289	-0.2120224	-0.2593956	0.1368670	0.2047852
196.5350000	3073.0000000	0.0002341	0.0002408	0.0002341	0.0002090	-0.0002326	-0.0002403	-0.0002318	-0.0002090	0.2097533	0.2622690	0.2179086	0.1241165	-0.2092859	-0.2715900	-0.2253303	-0.1204535
197.8550000	122.7300034	0.0002606	0.0002684	0.0002608	0.0002327	-0.0002590	-0.0002673	-0.0002583	-0.0002323	0.2105922	0.2573696	0.0415776	-0.0328384	-0.2112586	-0.2654898	-0.0467371	0.0382769
199.3750000	-2872.0000000	0.0002276	0.0002345	0.0002276	0.0002034	-0.0002264	-0.0002334	-0.0002258	-0.0002030	0.2100547	0.2519553	-0.1340572	-0.1904811	-0.2119197	-0.2596775	0.1302414	0.1989324
201.3000000	3073.0000000	0.0002232	0.0002297	0.0002235	0.0001994	-0.0002219	-0.0002295	-0.0002213	-0.0001994	0.2097979	0.2621630	0.2108327	0.1179279	-0.2092092	-0.2719633	-0.2185553	-0.1141769
202.7000000	122.8700027	0.0002464	0.0002538	0.0002468	0.0002202	-0.0002450	-0.0002532	-0.0002446	-0.0002200	0.2104576	0.2572411	0.0413942	-0.0328660	-0.2110772	-0.2657393	-0.0466900	0.0384513
204.2500000	-2872.0000000	0.0002168	0.0002234	0.0002171	0.0001938	-0.0002158	-0.0002228	-0.0002154	-0.0001938	0.2098480	0.2518744	-0.1270518	-0.1840609	-0.2117492	-0.2597857	0.1234565	0.1927097
206.0000000	3073.0000000	0.0002131	0.0002193	0.0002134	0.0001903	-0.0002117	-0.0002194	-0.0002114	-0.0001906	0.2097753	0.2620231	0.2038450	0.1119188	-0.2091239	-0.2722305	-0.2117953	-0.1082930
207.5000000	122.6699982	0.0002336	0.0002408	0.0002343	0.0002089	-0.0002324	-0.0002405	-0.0002322	-0.0002090	0.2102633	0.2570678	0.0411541	-0.0328946	-0.2108782	-0.2657884	-0.0464149	0.0384403
209.0000000	-2872.0000000	0.0002070	0.0002134	0.0002075	0.0001851	-0.0002060	-0.0002132	-0.0002060	-0.0001854	0.2095914	0.2517125	-0.1204534	-0.1779701	-0.2115531	-0.2596104	0.1172358	0.1865454
210.8000000	3073.0000000	0.0002035	0.0002095	0.0002041	0.0001818	-0.0002023	-0.0002101	-0.0002023	-0.0001825	0.2096935	0.2618575	0.1970237	0.1062011	-0.2090573	-0.2723020	-0.2049122	-0.1027931
212.3000000	122.6800003	0.0002220	0.0002288	0.0002228	0.0001985	-0.0002208	-0.0002291	-0.0002209	-0.0001990	0.2100516	0.2568777	0.0408828	-0.0328644	-0.2106830	-0.2656680	-0.0458909	0.0381752
213.8000000	-2872.0000000	0.0001979	0.0002041	0.0001986	0.0001771	-0.0001970	-0.0002044	-0.0001973	-0.0001777	0.2093572	0.2515609	-0.1141207	-0.1721095	-0.2113183	-0.2592460	0.1114162	0.1802632
215.5500000	3073.0000000	0.0001947	0.0002005	0.0001954	0.0001741	-0.0001935	-0.0002017	-0.0001938	-0.0001751	0.2096114	0.2617101	0.1903986	0.1007526	-0.2090620	-0.2723066	-0.1978323	-0.0976930
217.1000000	122.6800003	0.0002113	0.0002179	0.0002122	0.0001891	-0.0002102	-0.0002188	-0.0002106	-0.0001900	0.2098523	0.2567023	0.0405854	-0.0327976	-0.2105137	-0.2653710	-0.0450747	0.0376816
218.5500000	-2872.0000000	0.0001896	0.0001956	0.0001903	0.0001697	-0.0001887	-0.0001962	-0.0001892	-0.0001705	0.2091568	0.2514228	-0.1079853	-0.1664213	-0.2110857	-0.2584933	0.1059004	0.1737956
220.4000000	3073.0000000	0.0001866	0.0001922	0.0001875	0.0001669	-0.0001855	-0.0001938	-0.0001861	-0.0001682	0.2094971	0.2615589	0.1839038	0.0954693	-0.2090863	-0.2716574	-0.1905190	-0.0926658
221.9000000	122.6600037	0.0002015	0.0002079	0.0002026	0.0001805	-0.0002006	-0.0002091	-0.0002012	-0.0001815	0.2096311	0.2565714	0.0403739	-0.0328265	-0.2103457	-0.2645355	-0.0441253	0.0371290
223.4000000	-2873.0000000	0.0001818	0.0001877	0.0001828	0.0001630	-0.0001812	-0.0001888	-0.0001818	-0.0001640	0.2089881	0.2513632	-0.1017825	-0.1609721	-0.2108447	-0.2576904	0.1003292	0.1672935
225.2000000	3073.0000000	0.0001792	0.0001846	0.0001801	0.0001604	-0.0001781	-0.0001865	-0.0001789	-0.0001618	0.2093409	0.2613964	0.1773711	0.0900787	-0.2091351	-0.2710600	-0.1829890	-0.0875994
226.6500000	122.6699982	0.0001927	0.0001988	0.0001939	0.0001727	-0.0001917	-0.0002004	-0.0001926	-0.0001739	0.2094666	0.2563469	0.0399595	-0.0327047	-0.2101849	-0.2638410	-0.0432100	0.0363869
228.2500000	-2872.0000000	0.0001748	0.0001806	0.0001759	0.0001569	-0.0001742	-0.0001820	-0.0001751	-0.0001581	0.2088735	0.2511962	-0.0957209	-0.1550639	-0.2105730	-0.2569109	0.0943970	0.1603279
